Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
MBL1P	0	0.603066	0.70226	0.223906	0.4466	0	0.323167	0.918932	0.161008	0.212433	0.609004	0.140022	1.0409	0.139412
MBOAT4	0	0.0402235	0.229104	0.112337	0.64155	0	0.178125	0.160418	0.123982	0.147942	0.145285	0.0685478	0.300752	0.0976374
MCC	0	8.39177	81.735	4.7659	3.75867	0	6.8776	83.0482	4.98484	1.80615	1.8391	6.71236	68.6032	4.34742
MCF2L2	0	0.646784	10.1019	1.13607	1.26178	0	0.616075	10.7235	1.20368	0.134373	0.635819	0.603108	12.3833	0.809678
MCIDAS	0	0	0.0586428	0	0	0	0.0547127	0.0410615	0	0	0	0	0	0
MCM3AP	18.51	21.5979	19.3808	25.6483	17.3028	21.047	23.6576	20.6295	24.9213	18.1033	14.1387	21.2254	22.0479	25.1443
MCM6	21.8789	83.9431	118.947	89.4142	16.2062	11.0712	89.7525	127.292	91.194	26.1831	13.6646	105.887	101.438	87.1898
MDS2	0	0	0	0	0	0	0.063155	0	0.0732637	0	0	0.12152	0	0
MED17	5.45086	17.2513	30.5538	11.3813	10.0035	7.66771	14.5214	31.6996	11.4075	10.2739	7.50007	18.8452	22.3293	11.0744
MED27	10.4183	8.84503	9.0072	10.4492	3.54017	10.0492	7.99312	11.4973	9.92408	2.65851	12.0221	8.52131	11.187	10.2563
MED4-AS1	0	0	0	0	0.0010288	0	0	1.03502	0	1.06021	0	0	1.01807	0.478357
MEI4	0	0.0738813	0.0935135	0.275116	0.11959	0	0.0436233	0.032739	0.328937	0.0723787	0	0.104922	0.131527	0.21919
MEIOB	0	0.20911	0.368717	4.47447	0.0821298	0	0.251961	0.20651	4.08427	0.410127	0.0742408	0.242376	0.302741	3.96168
MEIS1	0.634889	7.60932	0.561412	0.0550556	20.4883	3.23216	6.42513	0.419306	0.101271	5.74816	4.46874	5.76151	0.273736	0.0478514
MEOX1	0	0.90313	0	0.0563848	1.33721	0.622072	0.555767	0	0	1.57559	6.55999	1.50221	0	0.0244875
MEOX2	0	0.541636	0	0.0252115	2.47977	0	0.215872	0	0.0834748	0.497548	2.48827	0.415369	0	0
MEP1B	80.8489	0.027853	0	0.0518589	0.0386414	104.042	0	0	0.0286173	0.204698	17.1135	0.0474663	0	0.0450731
MEST	18.5899	322.951	37.5378	64.7559	68.3346	16.7136	510.906	41.062	61.2066	49.6345	18.7193	666.701	32.5619	64.2494
METAP2	25.7649	106.916	115.271	85.4435	21.6796	37.1639	110.9	116.695	85.329	24.2131	21.9086	134.925	83.9228	91.2567
METTL12	0.806487	2.74001	1.51336	1.71598	2.27959	3.07931	2.16203	1.32456	1.12608	1.8703	6.21906	1.65553	1.27712	1.93484
METTL15	2.50791	4.27494	3.79712	3.65611	2.10774	1.16068	5.34217	3.4239	3.94042	4.28017	3.38761	5.79639	3.70135	3.64649
METTL16	3.57073	15.917	13.5939	17.6336	7.88974	7.14146	17.2165	14.7908	18.8203	8.08089	6.68632	18.0234	14.7762	17.0719
METTL23	27.1773	21.3545	30.0517	40.7353	16.6879	22.6319	26.2589	29.7791	41.712	17.6795	21.3407	31.8644	22.4926	40.893
METTL25	6.01221	3.28332	4.36252	3.61332	3.72357	10.2025	3.11956	5.49007	4.40303	3.01158	1.51516	3.70795	2.78602	4.80373
METTL7B	63.4782	0.631518	1.45594	1.46981	24.2712	96.5775	0.958876	2.39868	1.34404	89.1918	51.2877	0.576555	2.69824	1.31397
METTL9	22.7023	109.242	70.8672	67.3455	40.9813	37.0718	102.904	67.5405	70.1425	43.7855	31.0278	120.147	52.9276	67.1495
MFN1	9.13586	16.1569	24.6818	23.7422	12.5023	8.35724	16.4618	24.2138	23.8162	10.4195	7.43179	20.9302	19.4176	23.1755
MFSD1	21.7538	14.4853	13.4103	6.54983	21.8449	16.5265	11.5092	13.7963	5.08034	23.613	18.4485	15.7253	9.08924	6.90193
MFSD11	7.55891	9.35845	15.5863	8.01337	7.6726	6.92958	9.80521	16.9314	7.73536	8.06911	8.33866	10.7124	10.6978	8.35036
MFSD6	4.93213	0.817752	1.33425	2.04593	12.2534	4.18484	0.746897	1.00218	2.45493	9.31423	16.2774	0.892769	1.00996	2.31582
MFSD6L	0	0.0288243	0.164177	0.563507	9.3572	0	0.025529	0.114956	0.799611	6.27082	6.44126	0	0.64656	0.86293
MGAT2	24.8953	17.5333	17.7776	15.6905	25.1879	10.5616	19.7376	19.2319	15.946	29.8904	27.2672	25.1525	13.5773	17.7854
MGP	7.16027	0.147444	0.0933084	0.0457474	24.6148	8.10051	0.0435231	0	0	4.26916	125.722	0.0837524	0	0.0397602
MIA3	6.43036	14.8439	22.2309	16.9648	14.3443	3.63738	14.4268	22.2949	17.3375	11.2135	6.27881	15.3699	19.3068	15.4165
MICAL3	9.27718	4.52634	5.90449	7.19097	14.0207	5.4237	5.10576	8.07539	7.18275	9.29153	8.763	3.55091	8.1524	5.85408
MICU1	40.628	29.1499	38.8762	23.6369	24.9854	42.8872	31.4735	35.3463	25.7961	30.1423	27.7324	33.5711	34.0245	22.5232
MID1IP1	27.8579	9.72141	61.1301	26.4806	18.9139	30.7505	8.81232	56.9166	26.1219	18.0141	71.864	9.15317	78.5864	26.1727
MID1IP1-AS1	0	1.56719	10.4825	3.94988	1.04569	0	2.34622	8.04503	4.95454	1.25995	2.26709	1.61535	5.09985	4.00659
MINPP1	14.5042	30.2769	31.7885	26.8008	13.6382	10.7782	30.9609	32.4553	28.7997	19.1081	23.8916	37.9023	23.1799	29.973
MIR100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR10A	0	0	0	0	12.1906	0	37.5366	0	0	0	0	18.0565	0	0
MIR10B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1233-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR125B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR128-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1304	0	0	0	46.4303	203.817	0	0	0	0	1176.52	0	0	53.2735	121.064
MIR1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR135A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR148B	0	0	0	0	18.2806	0	0	0	0	0	0	0	0	0
MIR153-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR15A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR181A1HG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1915	0	0	0	0	43.1483	0	0	0	0	0	0	0	0	0
MIR196A1	0	211.096	0	0	231.832	0	373.925	0	0	0	0	719.487	0	0
MIR196A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR196B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR199A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR214	0	0	0	0	47.9179	0	0	0	0	0	0	0	0	0
MIR218-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR26B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR301A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3117	0	110.239	0	0	0	0	0	0	0	0	0	0	0	0
MIR3120	0	0	0	0	0	0	0	0	0	0	0	56.4287	0	0
MIR3121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3125	0	0	0	0	0	0	0	0	0	0	0	93.9329	0	0
MIR3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3156-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR320B2	0	0	0	0	10.455	0	0	0	0	0	0	0	0	0
MIR326	0	0	0	0	21.4837	0	0	0	0	0	0	0	0	0
MIR3529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3646	0	0	0	0	35.2629	0	0	0	0	0	0	0	0	0
MIR3651	0	74.6878	0	0	0	0	0	0	0	0	0	0	0	0
MIR3652	0	0	0	0	112.099	0	0	0	0	0	0	0	0	0
MIR3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3680-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3688-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3688-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR378D2	0	0	0	0	0	0	0	0	36.2456	0	0	0	0	0
MIR3913-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3913-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3942	0	0	41.8415	20.5162	0	0	0	0	22.6429	33.6938	0	0	0	0
MIR4260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4263	0	78.9704	0	0	0	0	0	0	0	0	0	67.2506	84.305	0
MIR4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4273	0	0	0	87.9353	29.3149	0	0	465.314	104.748	0	0	0	0	150.678
MIR4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4429	0	0	0	0	0	0	0	215.464	0	0	0	0	0	0
MIR4435-1HG	2.86467	4.8521	2.95799	2.90079	0.257656	3.64594	2.34614	1.15065	2.46831	1.50696	4.66976	3.23135	0.924536	1.34123
MIR4444-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4472-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4524A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4524B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4536-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4680	0	172.205	0	795.421	0	0	165.337	839.532	8.91556	0	0	1394.56	397.303	580.513
MIR4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4700	0	0	0	0	0	0	0	0	384.217	0	0	347.208	0	0
MIR4716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4737	0	0	0	0	81.9183	0	0	0	0	0	0	0	95.8607	0
MIR4742	0	0	265.16	0	0	0	0	92.8321	71.7468	0	0	0	149.179	56.5017
MIR4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4782	0	0	0	0	45.499	0	0	0	0	0	0	0	0	0
MIR4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5006	0	0	80.4658	0	0	0	0	0	0	0	0	0	0	0
MIR5011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5187	0	0	0	0	0	0	0	0	0	0	0	0	136.406	0
MIR548AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548AO	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548AQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548AV	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548AZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548N	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR548Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR554	0	0	0	36.0995	0	0	0	0	0	0	0	0	0	0
MIR558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5583-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5583-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5586	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR5693	0	0	0	0	64.0169	0	0	0	0	0	0	0	0	0
MIR570	0	0	0	0	316.745	0	32.7447	0	37.9858	322.652	0	0	0	0
MIR5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR615	0	0	0	0	0	0	0	0	0	88.2384	0	0	0	0
MIR626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR630	0	0	0	34.4181	0	0	0	0	0	0	0	31.5028	0	0
MIR632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR636	0	0	0	0	0	0	0	0	0	68.0726	0	0	0	0
MIR6503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6516	0	0	0	0	0	0	0	244.653	98.2148	0	0	0	95.8627	150.1
MIR663A	0	0	85.3853	0	116.836	0	0	0	0	0	0	0	0	36.3887
MIR663B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6715A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6715B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6719	0	0	0	0	30.5255	0	0	0	0	0	0	0	0	50.2646
MIR6733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6807	0	142.012	89.8741	88.1362	48.7836	0	0	125.859	243.181	131.508	0	121.006	101.126	153.207
MIR6828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6869	0	0	0	0	138.263	0	0	0	0	0	0	0	0	0
MIR7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR7110	0	0	0	61.2755	31.9938	0	58.2963	0	0	0	0	56.0853	210.92	53.2575
MIR744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR7641-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR7853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR7856	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8081	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8082	0	0	0	0	81.9183	0	0	0	0	0	0	0	0	0
MIR8084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR874	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIRLET7A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIRLET7G	0	0	0	138.124	0	0	0	0	0	0	0	0	0	0
MITF	0.231292	8.9465	0.43673	0.633388	1.78753	1.47188	14.3772	0.783608	0.649759	0.560083	1.96366	10.0874	0.506746	0.569997
MKL1	10.1325	4.13991	3.37016	5.23578	7.7837	8.2902	4.49101	2.55123	4.29378	5.52819	12.1343	2.25011	5.3224	4.77191
MKNK1-AS1	0	0.0264882	0.0505776	0.0995715	0.263249	0	0	0	0.0818854	0.119379	0.0943414	0.0225516	0.0279768	0.0642584
MKRN3	0.3769	0.374245	0	0.021775	0.778888	0	0	0.0310948	0.0240321	0.0687377	0.378993	0.0597917	0	0
MLK7-AS1	0	0.325191	0.461836	0.325698	0.457473	0	0.190145	0.38734	0.300426	0.211688	0.137851	0.13716	0.321248	0.322119
MLLT10	7.26907	24.319	39.3731	26.7831	12.3013	14.1688	24.9083	41.3252	25.5012	11.7514	8.24335	28.277	33.8906	24.6066
MLLT10P1	2.76379	0	0	0	1.61826	3.51755	0	0	0	1.48991	0.618499	0	0	0
MLLT4	43.2964	27.1961	87.1039	55.4861	34.5846	32.2249	24.9211	89.2192	58.9821	40.2203	20.7674	27.5867	78.4688	52.195
MLLT4-AS1	0.449161	0.947002	1.37492	1.63356	2.93675	2.8583	0.814069	1.44407	1.54533	4.31914	0.702606	0.569596	2.35034	0.901461
MLYCD	19.4941	3.47814	18.8034	4.55507	5.7861	12.7079	3.13272	14.9294	4.27012	7.73443	13.6534	2.48647	23.1725	3.93518
MMP1	0	0.725821	0.0655763	0	0.571784	3.54885	0.612191	0	0.0808308	1.35072	36.4442	0.383407	0.110682	0
MMP10	0	0.0754806	0	0.105402	0.392595	0	0	0.200686	0.155103	0.0555133	2.72505	0.064316	0.0403121	0.122146
MMP13	0	0.0466691	0	0	0.0971289	0	0	0	0	0.20572	0	0	0	0
MMP14	6.96634	61.4217	62.9088	15.8743	59.8055	17.3778	53.3265	64.5309	15.9546	48.1051	98.4691	34.1928	91.2548	17.9433
MNAT1	4.8348	34.4451	37.3293	33.0857	7.97312	8.04637	40.5146	30.9026	29.4066	9.56338	5.64695	50.1328	27.3816	33.8713
MNDA	0	0.0401136	0	0	0.333808	1.65015	0.0710553	0	0	2.30157	0.724423	0.0341802	0	0
MNX1	9.37924	1.49202	1.10117	0	4.22284	3.41063	1.13791	0.826448	0	9.33473	6.09102	0.565035	0.929655	0
MNX1-AS1	3.65619	0.1499	0.284598	0	1.1425	0	0.597432	0.39855	0	2.48741	3.81464	0.319318	0.160115	0.0606437
MOAP1	16.2468	12.3843	12.5871	14.9359	18.543	22.8543	12.6361	10.7172	14.2499	15.6289	26.7515	13.5804	9.43257	15.5778
MOCOS	22.1132	1.25607	1.19238	11.3035	1.14572	23.3739	1.70991	0.989514	11.2085	2.10193	14.1958	1.54596	1.16775	10.9913
MOG	0	0	0	0.106475	0.0528683	0	0	0	0.23798	0	0	0	0.0407098	0.215969
MON1A	41.7894	1.14353	0.43436	0.923218	3.87789	25.825	1.38194	0.557261	0.862265	6.52157	24.3808	0.592831	0.804518	1.19125
MON2	4.57911	7.1985	8.66888	7.01947	9.71641	5.82796	7.13875	9.0791	7.43659	8.77454	3.89846	8.88655	7.96147	6.09997
MORC4	5.25875	6.82263	2.41951	2.30274	5.73902	5.01973	5.41501	2.38565	2.70755	4.73183	7.87729	5.09705	1.93414	1.97526
MOSPD1	6.15039	13.5681	31.14	14.2798	7.33297	4.47301	12.4513	29.0481	15.704	8.80981	2.20885	15.9721	25.0859	14.9684
MPHOSPH8	20.6767	13.6319	12.6391	13.9004	16.6736	28.3856	13.3141	13.0732	14.2582	18.1827	15.5209	13.8058	10.9669	13.355
MPP1	143.289	8.98193	6.28719	6.93436	12.0088	100.008	8.09342	7.66085	7.16976	15.2243	19.7988	7.41839	5.54118	5.90658
MPP6	1.90957	16.0403	34.3872	40.5273	2.07333	1.82277	17.9023	35.3299	40.6538	11.9205	2.02698	22.5442	27.3439	39.8936
MPV17L2	9.88092	4.06835	3.86207	8.0482	3.24361	23.0555	4.27885	3.98871	5.69523	4.34282	20.9814	2.20995	10.3208	8.43524
MRGPRX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRO	11.283	0.142235	0.0475695	0.551852	1.04232	5.33721	0.366192	0.0166502	0.548063	8.46037	2.29587	0.234864	0	0.577832
MROH1	3.20125	0.611293	0.890067	0.67214	7.43843	8.03871	0.272482	0.551127	0.997727	10.5732	4.45459	0.252598	2.1367	0.608228
MROH5	0	0	0	0.0150778	0.0675286	0	0	0.021532	0	0.0118923	0	0	0.0173239	0.0262469
MROH7	0.73425	0.00879782	0	0	7.50345	6.34313	0.051506	0	0	10.3545	0.837346	0	0.110046	0
MROH7-TTC4	1.25592	0.052634	0.0285817	0.118734	1.91016	0	0	0.0398274	0.0920801	1.88327	0	0.0972151	0	0.0601348
MRPL21	87.9699	54.8682	47.7834	63.6819	30.4642	116.938	53.1662	48.6803	57.7218	31.9497	39.7905	50.0047	39.6414	70.4452
MRPL22	18.1433	15.5968	22.462	14.5554	3.27763	15.7994	16.99	19.4559	16.1796	4.62213	6.33212	18.2063	17.2916	16.4031
MRPL3	65.0235	107.065	94.6365	128.458	28.385	59.5542	105.32	95.4205	125.888	35.11	55.7512	129.47	63.6498	132.256
MRPL48	57.8038	38.2667	32.5933	25.5563	15.1434	59.4809	37.6428	37.1984	28.4386	20.3587	16.2231	44.7856	22.0528	30.6565
MRPL52	63.3682	22.6086	24.8256	30.1002	14.5414	57.2195	20.8198	25.6904	26.741	17.3388	31.7519	23.7669	21.3179	28.9981
MRPS10	22.4961	15.2475	27.1071	18.9072	6.77037	14.3157	16.4039	23.937	19.2476	10.1606	25.7372	19.8112	18.4236	19.2292
MRPS22	54.9865	50.6948	38.1111	42.5518	24.723	84.5076	50.5612	44.7871	42.6933	29.537	25.6279	61.3356	30.7962	42.8805
MRPS35	61.5632	52.5161	41.4621	47.9534	28.6505	44.875	56.6438	39.6766	47.8369	33.7466	69.4442	70.4157	27.0292	52.1123
MS4A14	0	0	0	0	0.34182	0	0	0	0	0.43142	0.170423	0	0	0
MS4A2	0	0	0	0	0.0738278	0.726712	0	0	0	0.0260439	0.255164	0	0	0
MS4A3	0	0	0	0.0478364	0.0712494	0	0	0	0	0.151328	0	0	0	0
MS4A4A	0	0	0	0	3.0977	2.50627	0	0	0	2.65399	13.6883	0	0	0
MS4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A8	290.031	0.102063	0	0	7.67727	261.862	0.0451972	0	0	26.3733	22.6249	0.0434831	0	0
MSH4	0	0.0381949	0	0.0355571	0.159	0	0	0.0507758	0.0588643	0.196364	0.103063	0.0325453	0.0203988	0.0309044
MSH6	1.51739	107.277	168.406	126.306	23.7683	4.67152	114.983	157.346	132.346	17.7187	9.06877	139.779	137.778	122.752
MSRB2	20.6433	12.4165	8.25085	6.49344	9.75083	28.5253	10.6089	7.96188	6.22851	11.6018	10.8746	10.9222	9.67391	6.11653
MST1L	42.7145	0.0262932	0.22464	0.220297	2.39924	20.4537	0.0465746	0.122339	0.283654	13.3573	5.03178	0.0448082	0.407233	0.127647
MST1P2	75.4434	0.0241309	0.320703	0.112322	3.18066	14.8483	0.0427444	0.224555	0.198344	9.36116	13.2521	0	0.670158	0.156199
MSX1	1.64001	42.6008	0.0642938	0.189152	0.751582	0	59.5651	0.360147	0.104379	1.6931	0.610849	58.0851	0.108515	0.274001
MT1HL1	0	0	0	6.68337	99.5293	0	0	0	3.68808	130.1	0	0	0	1.24475
MT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTFMT	11.9036	6.67205	7.40764	7.35037	3.01106	4.26094	7.11568	7.36588	7.28209	4.46073	5.1536	9.14741	6.60887	6.79951
MTHFD1	6.98966	55.6291	32.0457	99.6674	12.3887	5.93062	56.9762	34.7277	102.006	18.507	11.9087	65.0816	31.3815	95.9938
MTHFD2L	0.878217	2.5054	1.65452	1.59717	1.45458	0.558865	2.21898	1.3395	1.98657	1.2408	1.27563	2.97018	1.59986	1.49835
MTPAP	4.52967	9.3621	9.15485	12.3874	5.12828	5.76504	10.1536	9.17595	11.7565	5.79008	5.6247	10.304	7.54637	12.0027
MTRNR2L5	0	0	0	0	0.026531	0	0	0	0	0	0	0	0	0
MTX2	56.9679	62.8	63.1438	55.6466	19.5183	28.3951	68.2635	64.0463	57.5475	18.8497	19.451	86.9606	45.3728	59.1136
MUC2	3.24839	0	0	0.0129802	104.746	3.4215	0	0	0	109.751	40.4545	0	0	0.0112817
MUC20	21.7285	0.0939365	0.0594446	0.116602	10.9474	18.0075	0.0831961	0.0832508	0.0321634	8.72338	9.76719	0.0266722	0.0668884	0
MUC22	0	0	0	0.00941796	0	0	0	0	0.0207884	0.0148503	0	0	0	0
MXI1	13.9634	23.6738	23.1217	5.74583	12.6527	24.9596	22.4867	21.7319	5.74495	7.64772	11.2174	22.7053	15.2018	5.49487
MYADML	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBBP1A	4.36591	7.0114	2.6859	11.5193	9.37347	3.97424	6.80733	3.56127	11.0963	12.7961	7.39271	3.90613	6.35634	12.4479
MYBL1	0.196456	2.06453	1.22964	2.6243	1.05116	0.250036	2.17439	1.34792	3.02346	0.493111	0.724269	3.13579	0.996453	2.78256
