chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr11	18618144	18618145	MACS_peak_1889	NM_001040697	UEVLD	7851	0.026241845128
chr17	74025696	74025697	MACS_peak_5209	NM_001988	EVPL	2189	0.252687937549
chr14	50064333	50064334	MACS_peak_3865	NR_037792	LRR1	-1081	0.393607916873
chr1	86891539	86891540	MACS_peak_383	NM_006536	CLCA2	1771	0.298674776973
chr1	86893660	86893661	MACS_peak_384	NM_006536	CLCA2	3892	0.127862475859
chr2	190640976	190640977	MACS_peak_6875	NM_001128150	ORMDL1	-8121	0.0235554043682
chr10	123349862	123349863	MACS_peak_1781	NM_001144917	FGFR2	-8110	0.0236592764985
chr1	82271356	82271357	MACS_peak_351	NM_012302	LPHN2	5275	0.0735345437631
chr5	158626932	158626933	MACS_peak_10736	NM_001199382	RNF145	-7724	0.0276093719636
chr14	31087631	31087632	MACS_peak_3749	NM_016106	SCFD1	-3828	0.131178013047
chr14	31101394	31101395	MACS_peak_3750	NM_016106	SCFD1	9935	0.0114016180436
chr7	115865931	115865932	MACS_peak_12364	NM_152829	TES	2927	0.188096528209
chr1	218601138	218601139	MACS_peak_962	NR_031644	MIR548F3	-9836	0.0118621810815
chr19	43867082	43867083	MACS_peak_5789	NM_020406	CD177	9272	0.0148641946738
chr8	93968800	93968801	MACS_peak_13093	NM_001171799	TRIQK	-9572	0.0131833580315
chr8	94035907	94035908	MACS_peak_13094	NR_107051	MIR8084	-6071	0.0534825417909
chr2	201983910	201983911	MACS_peak_6942	NM_003879	CFLAR	3034	0.180215846369
chr10	105267710	105267711	MACS_peak_1664	NR_120676	NEURL1-AS1	-9489	0.0136283922084
chr9	26943622	26943623	MACS_peak_13527	NM_001099223	IFT74	-3414	0.154803300035
chr10	89584642	89584643	MACS_peak_1585	NR_028492	CFL1P1	6573	0.043752785484
chr8	142511507	142511508	MACS_peak_13369	NM_207414	MROH5	-5823	0.0590600828415
chr14	57272642	57272643	MACS_peak_3899	NR_073036	OTX2	261	0.546402169609
chr11	93467333	93467334	MACS_peak_2249	NR_002920	SNORA8	1668	0.311237186476
chr5	148732924	148732925	MACS_peak_10677	NM_001301057	PCYOX1L	-4645	0.0946092526091
chr1	163281766	163281767	MACS_peak_684	NM_145697	NUF2	-9956	0.0113062455772
chr17	39615930	39615931	MACS_peak_5033	NM_002278	KRT32	-7708	0.0277866385923
chr3	182979916	182979917	MACS_peak_8688	NM_032047	B3GNT5	8885	0.0173528243343
chr11	65659097	65659098	MACS_peak_2123	NM_001300844	FOSL1	-8900	0.0172490191153
chr17	58225302	58225303	MACS_peak_5126	NM_000717	CA4	-1999	0.272640827557
chr15	90241774	90241775	MACS_peak_4506	NM_020212	WDR93	7747	0.0273565305952
chr14	93268238	93268239	MACS_peak_4111	NM_005113	GOLGA5	7663	0.028291326653
chr1	222766221	222766222	MACS_peak_982	NM_005681	TAF1A	2946	0.186672413087
chr8	27355789	27355790	MACS_peak_12714	NM_001256484	EPHX2	7105	0.0353661546328
chr2	55450339	55450340	MACS_peak_6109	NM_001135598	CLHC1	-9360	0.0143500765829
chr2	55462764	55462765	MACS_peak_6110	NM_001135598	CLHC1	3065	0.177994967778
chr2	43898605	43898606	MACS_peak_6043	NM_001101330	LOC728819	-4856	0.086951916241
chr10	81963696	81963697	MACS_peak_1544	NM_145869	ANXA11	-1632	0.315751426483
chr1	161194256	161194257	MACS_peak_674	NR_049819	MIR5187	-2719	0.204415620978
chrX	13674556	13674557	MACS_peak_14034	NM_001297563	TCEANC	3332	0.15996503802
chr17	4465753	4465754	MACS_peak_4904	NM_001122890	GGT6	1862	0.287998502072
chr11	120188836	120188837	MACS_peak_2380	NM_001198673	TMEM136	-7001	0.0368684170845
chr2	10476220	10476221	MACS_peak_5867	NM_001258357	HPCAL1	5932	0.0565403916379
chr2	127415420	127415421	MACS_peak_6477	NM_001256584	GYPC	1910	0.282521676603
chr5	64866809	64866810	MACS_peak_10192	NM_001278926	PPWD1	7744	0.0273893781365
chr18	59995795	59995796	MACS_peak_5577	NM_001270950	TNFRSF11A	3276	0.163588688239
chr9	95055644	95055645	MACS_peak_13776	NR_003704	SNORA84	769	0.445927007799
chr10	5849090	5849091	MACS_peak_1144	NM_001115156	GDI2	-6422	0.0464768936799
chr4	1859780	1859781	MACS_peak_8760	NM_012318	LETM1	1806	0.294522464106
chr5	149336513	149336514	MACS_peak_10682	NM_000112	SLC26A2	-3786	0.13340041961
chr5	158626932	158626933	MACS_peak_10736	NM_001199381	RNF145	-8208	0.0227497755402
chr8	28363685	28363686	MACS_peak_12720	NR_036250	MIR4288	986	0.408852836764
chr4	155514058	155514059	MACS_peak_9636	NM_000508	FGA	2161	0.255533950371
chr14	57272642	57272643	MACS_peak_3899	NR_029385	OTX2-AS1	-7258	0.0332666461855
chr1	179103790	179103791	MACS_peak_765	NM_001136000	ABL2	-8434	0.0207834142955
chr21	18977464	18977465	MACS_peak_7473	NM_001130914	BTG3	-7804	0.0267398584738
chr7	80547067	80547068	MACS_peak_12152	NM_006379	SEMA3C	-1600	0.319819021816
chr1	153511013	153511014	MACS_peak_648	NM_014624	S100A6	2296	0.242101068883
chr12	120965450	120965451	MACS_peak_3091	NM_014868	RNF10	-6681	0.0419029101421
chr16	68299783	68299784	MACS_peak_4802	NM_001076785	SLC7A6	1365	0.351340303346
chr2	99961743	99961744	MACS_peak_6331	NM_015904	EIF5B	7910	0.0256297882614
chr10	33620766	33620767	MACS_peak_1295	NM_001024628	NRP1	-3067	0.177852628747
chr12	7591256	7591257	MACS_peak_2480	NM_174941	CD163L1	-5525	0.066536806715
chr19	38925395	38925396	MACS_peak_5770	NM_001146205	RASGRP4	8450	0.0206508251817
chr14	81686019	81686020	MACS_peak_4039	NM_015859	GTF2A1	-1277	0.363927720907
chr18	61152415	61152416	MACS_peak_5585	NM_002639	SERPINB5	8272	0.0221747727249
chr8	86755265	86755266	MACS_peak_13041	NR_003594	REXO1L2P	6739	0.0409419528334
chr7	99862468	99862469	MACS_peak_12275	NM_178831	GATS	-7387	0.0315936224488
chr19	37991965	37991966	MACS_peak_5768	NM_001013659	ZNF793	-5875	0.0578443208748
chr12	101681330	101681331	MACS_peak_3015	NM_014503	UTP20	7426	0.0311045863378
chr12	123459244	123459245	MACS_peak_3100	NM_001002252	ARL6IP4	-5362	0.0710195562306
chr3	142444376	142444377	MACS_peak_8461	NM_003304	TRPC1	1111	0.388912848621
chrX	99887645	99887646	MACS_peak_14475	NM_001278741	TSPAN6	-4456	0.102039018962
chr3	132041323	132041324	MACS_peak_8413	NM_001099	ACPP	5113	0.0784573589397
chr1	115567364	115567365	MACS_peak_550	NM_000549	TSHB	-5080	0.0794998614572
chr2	131359435	131359436	MACS_peak_6485	NM_032545	CFC1	2287	0.24297420343
chr11	71796592	71796593	MACS_peak_2139	NM_001145310	LRTOMT	5216	0.0752905989434
chr11	71796859	71796860	MACS_peak_2140	NM_001145310	LRTOMT	5483	0.0676640675458
chr17	42023265	42023266	MACS_peak_5044	NM_002722	PPY	3432	0.153692719163
chr2	176990627	176990628	MACS_peak_6777	NM_001199746	HOXD8	-3840	0.13054986734
chr2	177001193	177001194	MACS_peak_6778	NM_001199746	HOXD8	6726	0.041155405484
chrX	128666102	128666103	MACS_peak_14620	NM_000276	OCRL	-8149	0.023293055734
chr3	108476657	108476658	MACS_peak_8305	NM_032579	RETNLB	527	0.491251039387
chr8	93968800	93968801	MACS_peak_13093	NM_001191036	TRIQK	-9017	0.0164603635023
chr9	41956138	41956139	MACS_peak_13596	NR_015363	GLIDR	961	0.412961876086
chr3	179288592	179288593	MACS_peak_8665	NM_004301	ACTL6A	7925	0.0254764699467
chr3	180329026	180329027	MACS_peak_8672	NM_001042601	TTC14	9109	0.0158656322955
chr6	27109123	27109124	MACS_peak_11004	NM_003495	HIST1H4I	2036	0.268635456168
chr2	198675735	198675736	MACS_peak_6922	NM_006226	PLCL1	6310	0.0486064033783
chr10	48210195	48210196	MACS_peak_1347	NM_001190810	AGAP9	-5528	0.0664570104343
chr9	117561220	117561221	MACS_peak_13878	NM_001204344	TNFSF15	6410	0.046700519041
chr10	123349862	123349863	MACS_peak_1781	NM_001144918	FGFR2	-8110	0.0236592764985
chr9	134952702	134952703	MACS_peak_13968	NM_001253882	MED27	-2572	0.216795666085
chr1	224615880	224615881	MACS_peak_996	NM_001115113	WDR26	-6121	0.0524235165085
chr1	224631608	224631609	MACS_peak_997	NM_001115113	WDR26	9607	0.01300007698
chr8	128908197	128908198	MACS_peak_13302	NR_003367	PVT1	5324	0.0721072993907
chr12	33051899	33051900	MACS_peak_2643	NM_001005242	PKP2	2119	0.259863184481
chr5	118610315	118610316	MACS_peak_10504	NM_001286817	TNFAIP8	5929	0.0566082808333
chr19	53636533	53636534	MACS_peak_5807	NM_001164309	ZNF415	362	0.524767485109
chr5	158626932	158626933	MACS_peak_10736	NM_144726	RNF145	-7902	0.0257119349484
chr6	42524434	42524435	MACS_peak_11061	NM_015255	UBR2	-7325	0.0323869407729
chr6	42537483	42537484	MACS_peak_11062	NM_015255	UBR2	5724	0.0614457873149
chr9	134952702	134952703	MACS_peak_13968	NM_004269	MED27	-2572	0.216795666085
chr1	84535760	84535761	MACS_peak_369	NM_207578	PRKACB	-7897	0.0257634102765
chr7	87938481	87938482	MACS_peak_12212	NM_001205316	STEAP4	2253	0.246301225064
chr5	37825501	37825502	MACS_peak_10058	NM_001278098	GDNF	-9423	0.0139929730552
chr11	93467333	93467334	MACS_peak_2249	NM_001286070	C11orf54	-7426	0.0311045863378
chr15	48622413	48622414	MACS_peak_4297	NM_001025248	DUT	-1207	0.374261697622
chr19	40260046	40260047	MACS_peak_5778	NM_001143832	LEUTX	-7187	0.0342249626197
chr1	46055193	46055194	MACS_peak_144	NM_001195193	NASP	5534	0.0662977048524
chr2	177143586	177143587	MACS_peak_6780	NM_006554	MTX2	9464	0.0137653598271
chr12	133765563	133765564	MACS_peak_3136	NM_001165887	ZNF268	7569	0.0293753321308
chr1	225118250	225118251	MACS_peak_1001	NM_001373	DNAH14	895	0.424009253371
chr19	54814963	54814964	MACS_peak_5810	NM_181986	LILRA5	-9446	0.0138648280739
chr5	64866809	64866810	MACS_peak_10192	NM_015342	PPWD1	7747	0.0273565305952
chr11	102835583	102835584	MACS_peak_2299	NM_002427	MMP13	9120	0.0157959768677
chr21	18977464	18977465	MACS_peak_7473	NM_006806	BTG3	-7804	0.0267398584738
chr3	97484171	97484172	MACS_peak_8231	NM_001278293	ARL6	807	0.439200170755
chrX	111332635	111332636	MACS_peak_14527	NM_001004308	ZCCHC16	6383	0.0472076180523
chr19	53133122	53133123	MACS_peak_5806	NM_018300	ZNF83	-8522	0.0200645640979
chr11	85344188	85344189	MACS_peak_2209	NM_001193537	TMEM126B	4572	0.097412572067
chr1	203257798	203257799	MACS_peak_892	NR_117097	LINC01353	1519	0.330350852471
chr18	3456604	3456605	MACS_peak_5254	NM_173211	TGIF1	2833	0.19530360158
chr2	109229670	109229671	MACS_peak_6377	NM_001193484	LIMS1	-8031	0.0244188476547
chr1	163402435	163402436	MACS_peak_686	NR_104294	LOC100422212	9454	0.0138205315363
chr14	57272642	57272643	MACS_peak_3899	NM_172337	OTX2	261	0.546402169609
chr8	86825371	86825372	MACS_peak_13046	NR_003594	REXO1L2P	9581	0.0131359832683
chrX	49186616	49186617	MACS_peak_14237	NM_012196	GAGE8	-1487	0.334606521561
chr4	15974382	15974383	MACS_peak_8814	NM_031950	FGFBP2	9523	0.0134443007338
chr17	5135698	5135699	MACS_peak_4905	NM_207103	SCIMP	-2457	0.227001194364
chr13	67402666	67402667	MACS_peak_3401	NR_046527	PCDH9-AS2	3366	0.157804240233
chr13	67404164	67404165	MACS_peak_3402	NR_046527	PCDH9-AS2	4864	0.0866741148284
chr17	79760374	79760375	MACS_peak_5224	NM_000160	GCGR	-1633	0.315625151169
chr9	21993182	21993183	MACS_peak_13490	NR_047534	CDKN2B-AS1	-1607	0.318924781076
chr1	84635152	84635153	MACS_peak_371	NM_001242857	PRKACB	5286	0.073211702542
chr3	157822500	157822501	MACS_peak_8541	NM_016625	RSRC1	-5340	0.0716472862867
chr3	157827726	157827727	MACS_peak_8542	NM_016625	RSRC1	-114	0.57949398262
chr10	123349862	123349863	MACS_peak_1781	NM_000141	FGFR2	-8110	0.0236592764985
chr10	74389829	74389830	MACS_peak_1494	NM_001195518	MICU1	3880	0.128477691079
chr1	94712600	94712601	MACS_peak_422	NM_004815	ARHGAP29	9293	0.014739858382
chrX	122324301	122324302	MACS_peak_14583	NM_007325	GRIA3	6206	0.05067107723
chr12	123459244	123459245	MACS_peak_3100	NM_016638	ARL6IP4	-5362	0.0710195562306
chr10	70322067	70322068	MACS_peak_1481	NM_030625	TET1	1951	0.277926107773
chrX	154061437	154061438	MACS_peak_14728	NM_001162936	SMIM9	-1500	0.332871083698
chr11	47511377	47511378	MACS_peak_2056	NM_198700	CELF1	-4696	0.0926987769623
chr2	159317890	159317891	MACS_peak_6652	NM_001304970	PKP4	4499	0.100298955282
chr3	186565304	186565305	MACS_peak_8705	NM_004797	ADIPOQ	4842	0.0874402129266
chr11	65659097	65659098	MACS_peak_2123	NM_001300857	FOSL1	-8900	0.0172490191153
chr16	27219779	27219780	MACS_peak_4660	NM_024773	KDM8	4973	0.0829763210867
chr8	7671218	7671219	MACS_peak_12624	NM_001037668	DEFB107A	-2020	0.270360236498
chr6	26042132	26042133	MACS_peak_10999	NM_003531	HIST1H3C	-3506	0.14921008495
chr12	10817248	10817249	MACS_peak_2499	NM_018423	STYK1	-9643	0.012814217273
chr19	51724930	51724931	MACS_peak_5805	NM_001177608	CD33	-3404	0.155423753314
chr9	21993182	21993183	MACS_peak_13490	NR_047536	CDKN2B-AS1	-1607	0.318924781076
chr22	29165178	29165179	MACS_peak_7673	NM_001284264	CCDC117	-3483	0.150589151711
chr18	61573132	61573133	MACS_peak_5589	NM_005024	SERPINB10	-9612	0.0129741028089
chr17	19165886	19165887	MACS_peak_4958	NR_046824	EPN2-IT1	-8819	0.0178170395766
chr3	180329026	180329027	MACS_peak_8672	NM_133462	TTC14	9109	0.0158656322955
chr16	71916593	71916594	MACS_peak_4816	NM_017530	ZNF821	-851	0.431537873752
chr9	134416172	134416173	MACS_peak_13965	NM_031432	UCK1	9510	0.01351439318
chr5	72788109	72788110	MACS_peak_10237	NM_001037637	BTF3	-6140	0.052026607946
chr11	93467333	93467334	MACS_peak_2249	NR_002959	SNORA18	570	0.482873772531
chr18	59995795	59995796	MACS_peak_5577	NM_001270949	TNFRSF11A	3276	0.163588688239
chr13	50020742	50020743	MACS_peak_3300	NM_031915	SETDB2	2314	0.240364201413
chr2	176990627	176990628	MACS_peak_6777	NM_001199747	HOXD8	-3794	0.13297422055
chr2	177001193	177001194	MACS_peak_6778	NM_001199747	HOXD8	6772	0.0404050702763
chr10	77165033	77165034	MACS_peak_1517	NR_110300	ZNF503-AS2	1399	0.346594420374
chr10	77165172	77165173	MACS_peak_1518	NR_110300	ZNF503-AS2	1538	0.327849702402
chr15	42267168	42267169	MACS_peak_4265	NR_120334	PLA2G4E-AS1	2208	0.250774788399
chr7	123561382	123561383	MACS_peak_12412	NM_001174046	SPAM1	-4526	0.0992215549989
chr10	13137730	13137731	MACS_peak_1184	NM_021980	OPTN	-4351	0.106415929493
chr8	102211225	102211226	MACS_peak_13151	NM_001267708	ZNF706	-6735	0.0410075123916
chr7	154797269	154797270	MACS_peak_12576	NR_028090	PAXIP1-AS1	2127	0.259032951372
chr19	51724930	51724931	MACS_peak_5805	NM_001772	CD33	-3404	0.155423753314
chr1	52515705	52515706	MACS_peak_173	NM_001136497	BTF3L4	-6151	0.0517981937508
chr7	128339688	128339689	MACS_peak_12449	NR_104243	FAM71F1	-9426	0.0139761915585
chr15	21155562	21155563	MACS_peak_4167	NR_049886	MIR5701-1	9982	0.0111892699508
chr14	90425716	90425717	MACS_peak_4098	NM_018319	TDP1	3471	0.151313717206
chr12	9888348	9888349	MACS_peak_2493	NM_172004	CLECL1	2453	0.227364686991
chr10	101285232	101285233	MACS_peak_1651	NM_145285	NKX2-3	-7457	0.0307212709343
chr9	123962898	123962899	MACS_peak_13917	NM_016322	RAB14	-1467	0.337294109753
chr16	22521237	22521238	MACS_peak_4644	NM_001135865	NPIPB5	-3606	0.143359473835
chrX	99887645	99887646	MACS_peak_14475	NM_001278740	TSPAN6	-4084	0.118410248737
chr7	27201067	27201068	MACS_peak_11932	NR_046609	HOXA10-AS	-7450	0.0308074110328
chr17	64292675	64292676	MACS_peak_5161	NM_002737	PRKCA	-6250	0.0497870683679
chr19	40223191	40223192	MACS_peak_5777	NM_001828	CLC	-5478	0.0677995310992
chr6	135376752	135376753	MACS_peak_11592	NM_001145207	HBS1L	716	0.455481580992
chr22	29165178	29165179	MACS_peak_7673	NM_001284265	CCDC117	-3946	0.125130260534
chr7	77430140	77430141	MACS_peak_12129	NM_032936	TMEM60	2393	0.232887447515
chr7	27645877	27645878	MACS_peak_11938	NR_122123	TSL	-9715	0.0124504314756
chr20	46619763	46619764	MACS_peak_7357	NR_109942	LINC01523	7794	0.0268470321121
chr11	107454342	107454343	MACS_peak_2318	NM_018712	ELMOD1	-7474	0.0305130749605
chr11	107454496	107454497	MACS_peak_2319	NM_018712	ELMOD1	-7320	0.0324517794715
chr11	55732901	55732902	MACS_peak_2081	NM_001005491	OR10AG1	-3038	0.179927731568
chrX	128666102	128666103	MACS_peak_14620	NM_001282875	SMARCA1	8620	0.019293249714
chr17	46655037	46655038	MACS_peak_5066	NR_029608	MIR10A	-2272	0.244436430947
chr17	46657963	46657964	MACS_peak_5067	NR_029608	MIR10A	654	0.466918759021
chr11	85439692	85439693	MACS_peak_2210	NM_206929	SYTL2	9469	0.0137378566199
chr2	147338153	147338154	MACS_peak_6586	NR_026904	PABPC1P2	-6471	0.0455748158052
chr16	21525806	21525807	MACS_peak_4638	NR_049833	MIR3680-2	8350	0.0214936013451
chr9	35700950	35700951	MACS_peak_13580	NR_106911	MIR6852	-9788	0.0120921354561
chr1	47148846	47148847	MACS_peak_151	NR_038828	EFCAB14-AS1	9139	0.0156763824778
chr1	58334751	58334752	MACS_peak_202	NR_104363	DAB1-AS1	8537	0.0199445371542
chr2	64429932	64429933	MACS_peak_6169	NR_033837	LINC00309	-2687	0.207048958332
chr18	3456604	3456605	MACS_peak_5254	NM_173210	TGIF1	5202	0.0757134090608
chr11	102649265	102649266	MACS_peak_2297	NM_002425	MMP10	-2094	0.262474852904
chr19	38925395	38925396	MACS_peak_5770	NM_001146202	RASGRP4	8450	0.0206508251817
chr21	31922918	31922919	MACS_peak_7552	NM_001303120	KRTAP19-6	8735	0.0184258630639
chr16	14922667	14922668	MACS_peak_4609	NM_014287	NOMO1	-4975	0.0829099665752
chr17	46691359	46691360	MACS_peak_5069	NM_004502	HOXB7	2976	0.184445730943
chrX	102625303	102625304	MACS_peak_14491	NM_001282674	NGFRAP1	-5947	0.0562021649827
chr11	93467333	93467334	MACS_peak_2249	NR_031639	MIR1304	403	0.516231484874
chr12	47476437	47476438	MACS_peak_2704	NM_001143668	AMIGO2	2703	0.20572807633
chr2	190640976	190640977	MACS_peak_6875	NM_001289409	PMS1	-7834	0.0264208977639
chr18	29074102	29074103	MACS_peak_5414	NM_001943	DSG2	-3924	0.126236266114
chr11	8611212	8611213	MACS_peak_1849	NM_030906	STK33	-4343	0.106757005899
chr4	40510272	40510273	MACS_peak_8974	NR_039966	MIR4802	6136	0.0521099171483
chr4	183066557	183066558	MACS_peak_9805	NR_027107	LOC90768	889	0.425028097703
chr1	236302431	236302432	MACS_peak_1054	NM_003272	GPR137B	-3400	0.155672630368
chr1	236307105	236307106	MACS_peak_1055	NM_003272	GPR137B	1274	0.364364696305
chr10	21459402	21459403	MACS_peak_1233	NR_046283	NEBL-AS1	-3516	0.148614436701
chr9	969446	969447	MACS_peak_13384	NM_021240	DMRT3	-7521	0.0299447877885
chrX	102625303	102625304	MACS_peak_14491	NM_206915	NGFRAP1	-5947	0.0562021649827
chr11	93467333	93467334	MACS_peak_2249	NM_001286067	C11orf54	-7426	0.0311045863378
chr17	48053841	48053842	MACS_peak_5074	NM_138281	DLX4	7280	0.0329751840135
chr17	48054428	48054429	MACS_peak_5075	NM_138281	DLX4	7867	0.0260744336075
chr12	130646442	130646443	MACS_peak_3127	NR_033834	FZD10-AS1	219	0.555659267958
chr11	65659097	65659098	MACS_peak_2123	NM_006848	CCDC85B	1223	0.371874071311
chr4	100000956	100000957	MACS_peak_9302	NM_000671	ADH5	-8983	0.0166857536247
chr11	65659097	65659098	MACS_peak_2123	NM_005438	FOSL1	-8900	0.0172490191153
chr4	153706031	153706032	MACS_peak_9625	NM_001025593	ARFIP1	4943	0.0839780352039
chr19	516770	516771	MACS_peak_5675	NM_033513	TPGS1	9274	0.0148523080733
chr4	56418373	56418374	MACS_peak_9052	NM_004898	CLOCK	5297	0.0728902787019
chr1	57048372	57048373	MACS_peak_196	NM_003713	PPAP2B	3115	0.174470431271
chr2	87139259	87139260	MACS_peak_6296	NM_001024457	RGPD1	-5478	0.0677995310992
chr2	87148935	87148936	MACS_peak_6297	NM_001024457	RGPD1	4198	0.113132000048
chrX	37858618	37858619	MACS_peak_14184	NM_012274	HYPM	8549	0.0198490327698
chr5	40836629	40836630	MACS_peak_10076	NR_002583	SNORD72	3792	0.133080642489
chr2	107506172	107506173	MACS_peak_6365	NM_001142352	ST6GAL2	2609	0.213610716986
chr8	95220905	95220906	MACS_peak_13100	NM_004063	CDH17	90	0.585083913592
chr2	208133305	208133306	MACS_peak_6981	NR_031633	MIR1302-4	-843	0.432921006781
chr21	39611254	39611255	MACS_peak_7577	NM_001276437	KCNJ15	9418	0.0140209870059
chrX	100314610	100314611	MACS_peak_14478	NM_024917	TRMT2B	7505	0.03013704901
chr10	94442545	94442546	MACS_peak_1615	NM_002729	HHEX	-7135	0.0349442969854
chr10	94452820	94452821	MACS_peak_1616	NM_002729	HHEX	3140	0.172734421474
chr19	36917112	36917113	MACS_peak_5763	NM_133466	ZFP82	7562	0.0294576983197
chr6	27109123	27109124	MACS_peak_11004	NM_021058	HIST1H2BJ	8548	0.019856973971
chr13	78560298	78560299	MACS_peak_3465	NR_108076	LINC01069	-8610	0.0193705772649
chr13	78563889	78563890	MACS_peak_3466	NR_108076	LINC01069	-5019	0.081463517255
chr2	55450339	55450340	MACS_peak_6109	NM_001177413	RPS27A	-9474	0.013710408364
chr2	55462764	55462765	MACS_peak_6110	NM_001177413	RPS27A	2951	0.186299441357
chr1	211845616	211845617	MACS_peak_933	NM_001204183	NEK2	-3356	0.158436721313
chr11	62411782	62411783	MACS_peak_2114	NM_030628	INTS5	-8992	0.0166257929057
chr17	46657963	46657964	MACS_peak_5067	NR_033202	HOXB-AS3	-9818	0.0119478969923
chr17	46667643	46667644	MACS_peak_5068	NR_033202	HOXB-AS3	-138	0.573957458225
chr9	128514542	128514543	MACS_peak_13943	NR_122032	LOC51145	6334	0.0481420145388
chr5	118610315	118610316	MACS_peak_10504	NM_001077654	TNFAIP8	5929	0.0566082808333
chr14	61117627	61117628	MACS_peak_3927	NM_005982	SIX1	1472	0.336620195672
chr11	120188836	120188837	MACS_peak_2380	NM_001198675	TMEM136	-7001	0.0368684170845
chr2	12855021	12855022	MACS_peak_5874	NR_027303	TRIB2	-1976	0.275160696795
chr19	40328084	40328085	MACS_peak_5779	NM_006483	DYRK1B	3211	0.167897769446
chr2	127415420	127415421	MACS_peak_6477	NM_002101	GYPC	1910	0.282521676603
chr18	3456604	3456605	MACS_peak_5254	NM_001278684	TGIF1	6956	0.0375380572736
chr5	42558663	42558664	MACS_peak_10086	NM_001242406	GHR	-6899	0.0384037564482
chr11	64988298	64988299	MACS_peak_2122	NR_033396	SLC22A20	6988	0.0370606321795
chr7	156686528	156686529	MACS_peak_12585	NM_022458	LMBR1	626	0.472177643904
chr14	57272642	57272643	MACS_peak_3899	NM_001270525	OTX2	261	0.546402169609
chr16	75492471	75492472	MACS_peak_4824	NM_145254	TMEM170A	-6164	0.0515295422426
chr3	148948648	148948649	MACS_peak_8498	NM_000096	CP	8816	0.0178384328575
chr12	54723950	54723951	MACS_peak_2748	NM_001271735	COPZ1	5077	0.0795953185538
chr10	28827168	28827169	MACS_peak_1274	NR_049851	MIR5586	-8156	0.0232279264016
chr5	179343455	179343456	MACS_peak_10843	NM_015043	TBC1D9B	8599	0.0194559955873
