chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr12	27061656	27061657	MACS_peak_2601	NM_018164	ASUN	-29598	0.0117206855795
chr20	33666274	33666275	MACS_peak_7303	NM_199368	TRPC4AP	-14344	0.0895880504567
chr11	3404888	3404889	MACS_peak_1831	NM_001256825	ZNF195	4436	0.335723737625
chr1	161672121	161672122	MACS_peak_675	NM_001184872	FCRLA	-4640	0.326715124505
chr4	1422054	1422055	MACS_peak_8758	NM_001290079	NKX1-1	21824	0.033045606163
chr10	126701969	126701970	MACS_peak_1791	NR_036178	MIR4296	-19470	0.0452297600778
chr5	72413854	72413855	MACS_peak_10235	NM_001161342	TMEM171	-2533	0.432690177137
chr10	91465419	91465420	MACS_peak_1595	NM_001284259	KIF20B	4073	0.352372414592
chr15	45055429	45055430	MACS_peak_4279	NM_001301144	TRIM69	26870	0.0168624391397
chr14	20530048	20530049	MACS_peak_3685	NM_001004717	OR4L1	1845	0.474259802928
chr11	68663606	68663607	MACS_peak_2132	NM_181514	MRPL21	-7697	0.217345578033
chr7	26453249	26453250	MACS_peak_11914	NR_015364	LOC441204	10142	0.15688116569
chr1	203720225	203720226	MACS_peak_893	NM_001136190	LAX1	-14058	0.0930703146501
chr15	42549789	42549790	MACS_peak_4266	NM_001301410	GANC	-16576	0.0665279357322
chr15	42550037	42550038	MACS_peak_4267	NM_001301410	GANC	-16328	0.0687645680024
chr15	42557229	42557230	MACS_peak_4268	NM_001301410	GANC	-9136	0.179400716888
chr3	36787489	36787490	MACS_peak_7933	NM_033403	DCLK3	6137	0.267598738018
chr3	132041323	132041324	MACS_peak_8413	NM_001134194	ACPP	5113	0.306746583455
chr19	44917812	44917813	MACS_peak_5791	NM_001291491	ZNF285	12035	0.121886296264
chr16	67336821	67336822	MACS_peak_4797	NM_018296	LRRC36	-23925	0.0249720020423
chr16	67346512	67346513	MACS_peak_4798	NM_018296	LRRC36	-14234	0.0909116915037
chr3	128245632	128245633	MACS_peak_8390	NR_026954	LOC90246	18955	0.0484446517695
chr21	47733135	47733136	MACS_peak_7605	NM_001286462	C21orf58	-7604	0.22005744201
chr2	159317890	159317891	MACS_peak_6652	NM_001304971	PKP4	4499	0.332915469468
chr8	30222582	30222583	MACS_peak_12728	NM_001008712	RBPMS	-19434	0.0454473848076
chr1	223898282	223898283	MACS_peak_991	NM_001748	CAPN2	-1836	0.474829256295
chr17	75074023	75074024	MACS_peak_5212	NM_001204408	SEC14L1	-10701	0.145613416671
chr8	7832754	7832755	MACS_peak_12625	NR_003668	DEFB109P1B	-22289	0.0310589997162
chr1	68665542	68665543	MACS_peak_252	NR_031664	MIR1262	16249	0.0694927163006
chr12	1738935	1738936	MACS_peak_2458	NM_032642	WNT5B	524	0.565600847118
chr12	1742789	1742790	MACS_peak_2459	NM_032642	WNT5B	4378	0.33833006601
chr12	1751871	1751872	MACS_peak_2460	NM_032642	WNT5B	13460	0.100794985998
chr12	54723950	54723951	MACS_peak_2748	NM_001271734	COPZ1	5077	0.308222506437
chr1	40190154	40190155	MACS_peak_119	NM_001195007	PPIE	-14362	0.0893732969429
chr6	137140069	137140070	MACS_peak_11604	NM_000288	PEX7	-3632	0.373713182808
chr10	77139183	77139184	MACS_peak_1516	NR_110299	ZNF503-AS2	-23628	0.0259807344063
chr10	77165033	77165034	MACS_peak_1517	NR_110299	ZNF503-AS2	2222	0.451009594141
chr10	77165172	77165173	MACS_peak_1518	NR_110299	ZNF503-AS2	2361	0.44272786408
chr1	84635152	84635153	MACS_peak_371	NM_001300916	PRKACB	25222	0.0210062906084
chr11	18618144	18618145	MACS_peak_1889	NM_001040697	UEVLD	7851	0.212928255213
chr17	74025696	74025697	MACS_peak_5209	NM_001988	EVPL	2189	0.452998408538
chr9	107994654	107994655	MACS_peak_13838	NM_080546	SLC44A1	-12239	0.118615671149
chr15	28798486	28798487	MACS_peak_4203	NR_033351	GOLGA8F	20343	0.0402598735343
chr2	65439950	65439951	MACS_peak_6172	NM_001005386	ACTR2	-14878	0.0834311670883
chr14	50064333	50064334	MACS_peak_3865	NR_037792	LRR1	-1081	0.52511744674
chr5	1239929	1239930	MACS_peak_9848	NM_182632	SLC6A18	14460	0.0882130824386
chr1	11138926	11138927	MACS_peak_38	NM_003132	SRM	18835	0.0492260003175
chr2	229020029	229020030	MACS_peak_7110	NM_001142644	SPHKAP	-26332	0.0181164786302
chr2	229020977	229020978	MACS_peak_7111	NM_001142644	SPHKAP	-25384	0.020557419986
chr1	86891539	86891540	MACS_peak_383	NM_006536	CLCA2	1771	0.478962327287
chr1	86893660	86893661	MACS_peak_384	NM_006536	CLCA2	3892	0.360979779987
chr1	86914844	86914845	MACS_peak_385	NM_006536	CLCA2	25076	0.0214192191973
chr6	130207439	130207440	MACS_peak_11559	NM_001010876	TMEM244	25023	0.0215711177558
chr15	28870675	28870676	MACS_peak_4204	NR_036443	HERC2P9	-28912	0.0128432957754
chr2	190640976	190640977	MACS_peak_6875	NM_001128150	ORMDL1	-8121	0.205399174599
chr10	123349862	123349863	MACS_peak_1781	NM_001144917	FGFR2	-8110	0.205700647748
chr1	66430015	66430016	MACS_peak_240	NM_001037340	PDE4B	-28283	0.0139668772026
chr11	85439692	85439693	MACS_peak_2210	NM_001162951	SYTL2	-29420	0.012002183749
chr11	46970211	46970212	MACS_peak_2051	NM_001003678	C11orf49	11972	0.122914453367
chr1	76224433	76224434	MACS_peak_314	NR_002749	SNORD45A	-29140	0.0124587345306
chr1	76275067	76275068	MACS_peak_315	NR_002749	SNORD45A	21494	0.0345320753469
chr19	37205528	37205529	MACS_peak_5765	NM_001300979	ZNF567	27015	0.0165395631742
chr14	20221734	20221735	MACS_peak_3677	NM_001005500	OR4M1	-26747	0.0171412632499
chr14	20272801	20272802	MACS_peak_3678	NM_001005500	OR4M1	24320	0.0236908432403
chr1	82271356	82271357	MACS_peak_351	NM_012302	LPHN2	5275	0.300191902649
chr2	67331074	67331075	MACS_peak_6187	NR_110564	LOC102800447	17497	0.058840002937
chr5	158626932	158626933	MACS_peak_10736	NM_001199382	RNF145	-7724	0.216564540663
chr17	42122317	42122318	MACS_peak_5045	NM_138387	G6PC3	-25780	0.0195001458621
chr14	31087631	31087632	MACS_peak_3749	NM_016106	SCFD1	-3828	0.364073321113
chr14	31101394	31101395	MACS_peak_3750	NM_016106	SCFD1	9935	0.161271392302
chr14	31108866	31108867	MACS_peak_3751	NM_016106	SCFD1	17407	0.0595503364494
chr14	31110605	31110606	MACS_peak_3752	NM_016106	SCFD1	19146	0.0472265048767
chr7	115865931	115865932	MACS_peak_12364	NM_152829	TES	2927	0.410546259151
chr10	64556971	64556972	MACS_peak_1437	NM_001136179	EGR2	-19155	0.0471698670603
chr1	218601138	218601139	MACS_peak_962	NR_031644	MIR548F3	-9836	0.163414286668
chr6	37241572	37241573	MACS_peak_11038	NR_104442	TMEM217	15641	0.0753609029725
chr19	43867082	43867083	MACS_peak_5789	NM_020406	CD177	9272	0.176176901485
chr19	41794468	41794469	MACS_peak_5783	NM_052848	CCDC97	-21625	0.0339341521613
chr8	93968800	93968801	MACS_peak_13093	NM_001171799	TRIQK	-9572	0.169268906369
chr18	6280337	6280338	MACS_peak_5272	NR_110765	L3MBTL4-AS1	23595	0.0260953015004
chr8	99975090	99975091	MACS_peak_13138	NM_001142462	OSR2	18460	0.051749871324
chr16	68888413	68888414	MACS_peak_4807	NM_024562	TANGO6	10905	0.141706111977
chr8	94035907	94035908	MACS_peak_13094	NR_107051	MIR8084	-6071	0.269963998796
chr2	174852093	174852094	MACS_peak_6762	NM_003111	SP3	21663	0.0337626539527
chr1	70809084	70809085	MACS_peak_274	NM_030816	ANKRD13C	-11333	0.133845829613
chr1	70849683	70849684	MACS_peak_275	NM_030816	ANKRD13C	29266	0.0122511761625
chr6	10408072	10408073	MACS_peak_10906	NR_027793	LINC00518	-26983	0.0166102827382
chr19	50197462	50197463	MACS_peak_5803	NM_198318	PRMT1	17054	0.0624201794873
chr2	201983910	201983911	MACS_peak_6942	NM_003879	CFLAR	3034	0.404730715373
chr2	113981196	113981197	MACS_peak_6404	NR_015377	PAX8-AS1	-12649	0.112305399952
chr10	105267710	105267711	MACS_peak_1664	NR_120676	NEURL1-AS1	-9489	0.171152552551
chr9	26943622	26943623	MACS_peak_13527	NM_001099223	IFT74	-3414	0.38473518982
chr1	207115314	207115315	MACS_peak_911	NM_001170631	FCAMR	-28656	0.0132892478904
chr14	35160841	35160842	MACS_peak_3770	NR_028130	CFL2	-23188	0.0275505347521
chr10	89584642	89584643	MACS_peak_1585	NR_028492	CFL1P1	6573	0.252485868038
chr15	84831133	84831134	MACS_peak_4474	NR_033738	LOC440300	-29466	0.0119287956423
chr8	142511507	142511508	MACS_peak_13369	NM_207414	MROH5	-5823	0.27904003858
chr11	113119173	113119174	MACS_peak_2348	NR_034101	NCAM1-AS1	-25450	0.0203773083436
chr16	29930662	29930663	MACS_peak_4664	NM_001243332	SEZ6L2	20077	0.0417133802086
chr14	57255225	57255226	MACS_peak_3898	NR_073036	OTX2	-17156	0.061577011584
chr14	57272642	57272643	MACS_peak_3899	NR_073036	OTX2	261	0.585786435717
chr11	93467333	93467334	MACS_peak_2249	NR_002920	SNORA8	1668	0.485585451271
chr16	1911000	1911001	MACS_peak_4568	NR_033914	LINC00254	-23232	0.0273893781365
chr5	148732924	148732925	MACS_peak_10677	NM_001301057	PCYOX1L	-4645	0.326497387009
chr9	34705776	34705777	MACS_peak_13576	NM_001141917	FAM205A	-23759	0.0255308777636
chr15	69761185	69761186	MACS_peak_4406	NM_213725	RPLP1	16027	0.0715804466828
chr15	69245235	69245236	MACS_peak_4403	NM_001184780	NOX5	22397	0.0306149549159
chr1	163281766	163281767	MACS_peak_684	NM_145697	NUF2	-9956	0.160820463998
chr2	114675033	114675034	MACS_peak_6413	NR_110174	LOC101060091	26464	0.0178004180976
chr14	91567457	91567458	MACS_peak_4103	NM_001102369	C14orf159	-12899	0.108623591005
chr17	39615930	39615931	MACS_peak_5033	NM_002278	KRT32	-7708	0.217027038172
chr2	11698968	11698969	MACS_peak_5871	NM_148903	GREB1	18889	0.0488728459964
chr3	182979916	182979917	MACS_peak_8688	NM_032047	B3GNT5	8885	0.18550625707
chr11	65659097	65659098	MACS_peak_2123	NM_001300844	FOSL1	-8900	0.185135615321
chr9	66523832	66523833	MACS_peak_13622	NR_126047	LOC728673	-29367	0.0120872995692
chr10	134156200	134156201	MACS_peak_1822	NM_001143757	LRRC27	10460	0.15036844951
chrX	149091311	149091312	MACS_peak_14715	NR_027456	LINC00894	-15454	0.0772635222409
chr13	46655883	46655884	MACS_peak_3288	NR_046227	CPB2-AS1	28901	0.0128621464296
chr1	87180666	87180667	MACS_peak_386	NM_001206652	SH3GLB1	10414	0.151293543388
chr2	182866353	182866354	MACS_peak_6824	NM_001080545	PPP1R1C	15803	0.0737505617629
chr17	58225302	58225303	MACS_peak_5126	NM_000717	CA4	-1999	0.464620965693
chr15	47995507	47995508	MACS_peak_4291	NM_020858	SEMA6D	-15178	0.0801597842346
chr15	47998574	47998575	MACS_peak_4292	NM_020858	SEMA6D	-12111	0.120657418624
chrX	49186616	49186617	MACS_peak_14237	NM_001472	GAGE2C	-10979	0.140314819999
chr6	92261171	92261172	MACS_peak_11325	NR_039786	MIR4643	29794	0.0114183526858
chr15	90241774	90241775	MACS_peak_4506	NM_020212	WDR93	7747	0.2159014267
chr5	147751947	147751948	MACS_peak_10674	NM_030793	FBXO38	-11550	0.130028710878
chr16	47467151	47467152	MACS_peak_4693	NM_000293	PHKB	-28058	0.0143922319386
chr6	168731233	168731234	MACS_peak_11762	NR_104425	DACT2	10799	0.143723111582
chr14	93268238	93268239	MACS_peak_4111	NM_005113	GOLGA5	7663	0.218333114712
chr1	222766221	222766222	MACS_peak_982	NM_005681	TAF1A	2946	0.409507524914
chr1	222784754	222784755	MACS_peak_983	NM_005681	TAF1A	21479	0.0346012086078
chr8	27355789	27355790	MACS_peak_12714	NM_001256484	EPHX2	7105	0.235196643632
chr2	55450339	55450340	MACS_peak_6109	NM_001135598	CLHC1	-9360	0.174121839117
chr2	55462764	55462765	MACS_peak_6110	NM_001135598	CLHC1	3065	0.403061280957
chr2	43898605	43898606	MACS_peak_6043	NM_001101330	LOC728819	-4856	0.317439932772
chr10	81963696	81963697	MACS_peak_1544	NM_145869	ANXA11	-1632	0.487921864343
chr2	113659414	113659415	MACS_peak_6400	NM_173205	IL37	-13355	0.102216039969
chr1	161194256	161194257	MACS_peak_674	NR_049819	MIR5187	-2719	0.422091428443
chrX	13674556	13674557	MACS_peak_14034	NM_001297563	TCEANC	3332	0.388964707124
chr13	73367800	73367801	MACS_peak_3437	NM_006346	PIBF1	11571	0.129665139725
chr13	73369926	73369927	MACS_peak_3438	NM_006346	PIBF1	13697	0.0976596634332
chr17	4465753	4465754	MACS_peak_4904	NM_001122890	GGT6	1862	0.473186031442
chr11	120188836	120188837	MACS_peak_2380	NM_001198673	TMEM136	-7001	0.2384807543
chr2	10476220	10476221	MACS_peak_5867	NM_001258357	HPCAL1	5932	0.275013983551
chr18	55278679	55278680	MACS_peak_5550	NM_004539	NARS	-10498	0.149608509506
chr2	127415420	127415421	MACS_peak_6477	NM_001256584	GYPC	1910	0.47016731105
chrX	135240929	135240930	MACS_peak_14646	NR_027621	FHL1	12069	0.121334995613
chr2	66632789	66632790	MACS_peak_6179	NR_130931	LOC729348	22352	0.0307991968184
chr5	64866809	64866810	MACS_peak_10192	NM_001278926	PPWD1	7744	0.215987804545
chr17	3576581	3576582	MACS_peak_4901	NM_001204519	P2RX5	-23117	0.0278125848947
chr1	26738855	26738856	MACS_peak_84	NM_001243564	DHDDS	-19917	0.0426128256254
chr12	98931406	98931407	MACS_peak_2998	NM_003276	TMPO	22056	0.0320390438376
chr1	71494961	71494962	MACS_peak_280	NM_198716	PTGER3	-18530	0.0512691195232
chr18	59995795	59995796	MACS_peak_5577	NM_001270950	TNFRSF11A	3276	0.391879846581
chr16	67712745	67712746	MACS_peak_4800	NM_001012984	C16orf86	12029	0.121983844315
chr16	67336821	67336822	MACS_peak_4797	NM_001129731	PLEKHG4	23395	0.0268005375633
chr9	95055644	95055645	MACS_peak_13776	NR_003704	SNORA84	769	0.547423072872
chr10	5849090	5849091	MACS_peak_1144	NM_001115156	GDI2	-6422	0.257620768056
chr17	78028086	78028087	MACS_peak_5221	NM_001243342	CCDC40	17656	0.0576057244542
chr12	104337423	104337424	MACS_peak_3030	NR_027249	GNN	13434	0.101145014982
chr18	54328942	54328943	MACS_peak_5546	NR_024546	TXNL1	23022	0.0281671182745
chr15	49465097	49465098	MACS_peak_4302	NM_001001556	GALK2	17142	0.0616920626866
chr4	1859780	1859781	MACS_peak_8760	NM_012318	LETM1	1806	0.476732377024
chr14	104120771	104120772	MACS_peak_4141	NM_182923	KLC1	25247	0.0209363862118
chr5	149336513	149336514	MACS_peak_10682	NM_000112	SLC26A2	-3786	0.366117851052
chr2	108388917	108388918	MACS_peak_6369	NR_126370	GACAT1	18350	0.0525144627344
chr5	158626932	158626933	MACS_peak_10736	NM_001199381	RNF145	-8208	0.20303031015
chr4	38799066	38799067	MACS_peak_8963	NM_001017388	TLR10	14455	0.0882719107675
chr9	114301059	114301060	MACS_peak_13867	NM_001007169	ZNF483	13621	0.0986543123995
chr12	69068113	69068114	MACS_peak_2822	NM_020401	NUP107	-12617	0.112785593343
chr10	8122649	8122650	MACS_peak_1154	NM_001002295	GATA3	25983	0.0189794208493
chr1	218447631	218447632	MACS_peak_959	NM_016052	RRP15	-10997	0.139978468215
chrX	15853438	15853439	MACS_peak_14050	NM_003916	AP1S2	-19699	0.0438696152824
chr8	28363685	28363686	MACS_peak_12720	NR_036250	MIR4288	986	0.531811238918
chr16	68328875	68328876	MACS_peak_4803	NM_019023	PRMT7	-16001	0.0718290228478
chr12	10548192	10548193	MACS_peak_2497	NM_013431	KLRC4	-14164	0.0917641726815
chr14	50974960	50974961	MACS_peak_3869	NM_001127713	ATL1	-24839	0.0221068742527
chr8	99975090	99975091	MACS_peak_13138	NM_001286841	OSR2	18460	0.051749871324
chr4	155514058	155514059	MACS_peak_9636	NM_000508	FGA	2161	0.454692763424
chr1	77761155	77761156	MACS_peak_325	NM_012093	AK5	12869	0.109058955517
chr14	57255225	57255226	MACS_peak_3898	NR_029385	OTX2-AS1	-24675	0.0225956018511
chr14	57272642	57272643	MACS_peak_3899	NR_029385	OTX2-AS1	-7258	0.230447240719
chr1	179103790	179103791	MACS_peak_765	NM_001136000	ABL2	-8434	0.197003588764
chr21	18977464	18977465	MACS_peak_7473	NM_001130914	BTG3	-7804	0.214266795324
chr21	18999111	18999112	MACS_peak_7474	NM_001130914	BTG3	13843	0.0957769399482
chr21	47733135	47733136	MACS_peak_7605	NM_006031	PCNT	-10900	0.141800614215
chr20	17196922	17196923	MACS_peak_7244	NM_002594	PCSK2	-10674	0.146138569679
chr7	80547067	80547068	MACS_peak_12152	NM_006379	SEMA3C	-1600	0.490008111794
chr4	37444421	37444422	MACS_peak_8956	NM_001104629	C4orf19	-11130	0.137518063444
chr9	120428490	120428491	MACS_peak_13898	NR_109806	LOC101928797	17607	0.0579833139699
chr18	19153177	19153178	MACS_peak_5335	NM_052911	ESCO1	-27516	0.0154708139661
chr1	153511013	153511014	MACS_peak_648	NM_014624	S100A6	2296	0.446581513931
chr11	129860756	129860757	MACS_peak_2423	NR_024233	LINC00167	-11762	0.126404693395
chr10	88261191	88261192	MACS_peak_1578	NM_015045	WAPAL	-20350	0.0402223151823
chr11	119309000	119309001	MACS_peak_2378	NM_006288	THY1	14754	0.0848220284891
chr15	70406703	70406704	MACS_peak_4410	NM_020908	TLE3	16447	0.0676821137032
chr12	16773338	16773339	MACS_peak_2536	NM_001243612	LMO3	14434	0.0885194184668
chr12	120965450	120965451	MACS_peak_3091	NM_014868	RNF10	-6681	0.248876124071
chr11	61140880	61140881	MACS_peak_2108	NM_001300763	CYB561A3	11125	0.13760977272
chr11	31814667	31814668	MACS_peak_1966	NM_001258463	PAX6	-19064	0.0477456809877
chr11	5990154	5990155	MACS_peak_1838	NM_001005173	OR52L1	-18061	0.0545775128662
chr11	6026186	6026187	MACS_peak_1839	NM_001005173	OR52L1	17971	0.0552363883671
chr16	68299783	68299784	MACS_peak_4802	NM_001076785	SLC7A6	1365	0.50560477094
chr2	99961743	99961744	MACS_peak_6331	NM_015904	EIF5B	7910	0.211259790836
chr10	60083233	60083234	MACS_peak_1413	NM_001204880	UBE2D1	-11505	0.130811228349
chr10	33620766	33620767	MACS_peak_1295	NM_001024628	NRP1	-3067	0.402953812279
chr2	79317920	79317921	MACS_peak_6254	NM_002909	REG1A	-29663	0.0116195452125
chr2	79330610	79330611	MACS_peak_6255	NM_002909	REG1A	-16973	0.0630979709113
chr19	24357297	24357298	MACS_peak_5719	NR_003603	HAVCR1P1	11048	0.13902984361
chr12	7591256	7591257	MACS_peak_2480	NM_174941	CD163L1	-5525	0.290350441477
chr19	38925395	38925396	MACS_peak_5770	NM_001146205	RASGRP4	8450	0.196583762415
chr14	81686019	81686020	MACS_peak_4039	NM_015859	GTF2A1	-1277	0.511572140358
chr18	61152415	61152416	MACS_peak_5585	NM_002639	SERPINB5	8272	0.201305155964
chr9	107506492	107506493	MACS_peak_13831	NM_018376	NIPSNAP3B	-19529	0.0448753484785
chr9	107536090	107536091	MACS_peak_13832	NM_018376	NIPSNAP3B	10069	0.158415597825
chr7	69091705	69091706	MACS_peak_12099	NR_108105	LOC100507468	29224	0.0123199752066
chr20	54063638	54063639	MACS_peak_7400	NR_110064	LINC01441	19903	0.0426924438538
chr8	86729667	86729668	MACS_peak_13039	NR_003594	REXO1L2P	-18859	0.049068728885
chr8	86755265	86755266	MACS_peak_13041	NR_003594	REXO1L2P	6739	0.246958904847
chr8	86773512	86773513	MACS_peak_13042	NR_003594	REXO1L2P	24986	0.0216777981987
chr1	161194256	161194257	MACS_peak_674	NM_001077477	NR1I3	-13744	0.097049576478
chr1	156186544	156186545	MACS_peak_654	NM_014655	SLC25A44	22822	0.0289283460226
chr17	68088304	68088305	MACS_peak_5179	NM_001291624	KCNJ16	-12681	0.111827251022
chr7	99862468	99862469	MACS_peak_12275	NM_178831	GATS	-7387	0.226517441336
chr1	44703902	44703903	MACS_peak_133	NM_019100	DMAP1	24778	0.0222874100135
chr12	9774316	9774317	MACS_peak_2491	NR_046449	LOC374443	-21147	0.0361672957794
chr12	9814664	9814665	MACS_peak_2492	NR_046449	LOC374443	19201	0.0468814439441
chr19	37991965	37991966	MACS_peak_5768	NM_001013659	ZNF793	-5875	0.277112052389
chr19	42233810	42233811	MACS_peak_5785	NM_002483	CEACAM6	-25617	0.019928587905
chr19	42238550	42238551	MACS_peak_5786	NM_002483	CEACAM6	-20877	0.0374930386214
chr18	53779306	53779307	MACS_peak_5542	NR_040025	LINC01539	-25461	0.0203474435309
chr18	53820274	53820275	MACS_peak_5543	NR_040025	LINC01539	15507	0.0767194513317
chr1	86847089	86847090	MACS_peak_382	NM_001184766	ODF2L	-14936	0.0827884544216
chr1	71494961	71494962	MACS_peak_280	NR_028294	PTGER3	-18530	0.0512691195232
chr3	156376120	156376121	MACS_peak_8533	NR_027954	TIPARP-AS1	-17382	0.059749168774
chr4	38799066	38799067	MACS_peak_8963	NM_001195108	TLR10	14455	0.0882719107675
chr21	47904396	47904397	MACS_peak_7607	NM_015151	DIP2A	25535	0.0201476692619
chr1	163025386	163025387	MACS_peak_682	NM_001113381	RGS4	-13657	0.0981819063814
chr12	101681330	101681331	MACS_peak_3015	NM_014503	UTP20	7426	0.225342607855
chr15	45055429	45055430	MACS_peak_4279	NM_001301146	TRIM69	26870	0.0168624391397
chr12	123459244	123459245	MACS_peak_3100	NM_001002252	ARL6IP4	-5362	0.296729795621
chr12	9774316	9774317	MACS_peak_2491	NR_046444	LOC374443	-26326	0.0181309776119
chr12	9814664	9814665	MACS_peak_2492	NR_046444	LOC374443	14022	0.093518126048
chr3	142444376	142444377	MACS_peak_8461	NM_003304	TRPC1	1111	0.523021172297
chr3	174815275	174815276	MACS_peak_8633	NR_046390	NAALADL2-AS3	-17757	0.0568351674273
chrX	99887645	99887646	MACS_peak_14475	NM_001278741	TSPAN6	-4456	0.334829666949
chr7	19833430	19833431	MACS_peak_11873	NM_152774	TMEM196	21026	0.0367555271252
chr13	54727164	54727165	MACS_peak_3323	NR_108063	LINC00458	20158	0.0412652996924
chr6	146367889	146367890	MACS_peak_11664	NM_001278064	GRM1	17556	0.058378944123
chr3	132041323	132041324	MACS_peak_8413	NM_001099	ACPP	5113	0.306746583455
chr1	115567364	115567365	MACS_peak_550	NM_000549	TSHB	-5080	0.308099242089
chr2	219282531	219282532	MACS_peak_7057	NM_001206878	CTDSP1	19471	0.0452237298451
chr17	67112562	67112563	MACS_peak_5172	NR_049834	MIR4524B	16880	0.0638852568356
chr2	131359435	131359436	MACS_peak_6485	NM_032545	CFC1	2287	0.447117733415
chr1	6536748	6536749	MACS_peak_18	NM_001265592	PLEKHG5	-20408	0.0399124622538
chr7	27201067	27201068	MACS_peak_11932	NR_037940	HOXA10-HOXA9	-18813	0.0493706085735
chr17	79836776	79836777	MACS_peak_5225	NM_001002244	ANAPC11	-12812	0.109890961196
chr10	15157536	15157537	MACS_peak_1191	NM_001097590	RPP38	18358	0.0524584771718
chr11	93531944	93531945	MACS_peak_2250	NM_004268	MED17	14540	0.0872771434414
chr16	32218445	32218446	MACS_peak_4672	NR_109773	HERC2P4	19011	0.0480842787697
chr1	161194256	161194257	MACS_peak_674	NM_001077472	NR1I3	-13744	0.097049576478
chr4	129702237	129702238	MACS_peak_9477	NM_001287437	JADE1	-28540	0.0134963859966
chr18	60164459	60164460	MACS_peak_5580	NM_017742	ZCCHC2	-26198	0.0184430685641
